vp	file	rhotic_label	rhotic_start	rhotic_end	rhotic_dur	rhotic_mid	no_closures_total	rhotic_centre_of_gravity	rhotic_sd	rhotic_skewness	rhotic_kurtosis	rhotic_central_moment	rhotic_intensity	rhotic_intensity_norm
43	vp043_Bitte_Kratzer0	a_t_2_v	1.032613763397571	1.1025576969780144	0.06994393358044348	0.586250815279229	2	2585.93	2555.25	1.36	1.24	22680318581.15	66.18	75.28
43	vp043_Bitte_Krawatte0	a_t_2_v	0.8951151363209564	0.9837681385240348	0.08865300220307837	0.5362105703635566	1	2374.01	2764.04	1.95	2.81	41192372834.36	72.27	79.42
43	vp043_Bitte_Kredit0	a_t_2_v	0.8487303059220969	0.9296238210803447	0.08089351515824783	0.5052586681192963	1	2743.06	2981.86	1.52	1.24	40377614586.59	73.66	82.15
43	vp043_Bitte_Krug0	a_t_2_v	0.7631642246180238	0.8533367375943678	0.09017251297634399	0.4717546252853559	1	3594.37	2502.52	1.22	1.14	19131235427.74	70.34	81.75
43	vp043_Bitte_Mantra0	a_t_2_v	1.3683721150683632	1.4294973462367078	0.06112523116834456	0.7453112887025262	2	2718.12	2509.55	1.23	0.91	19415912276.72	63.54	70.08
43	vp043_Bitte_Membran0	a_t_2_v	1.3786670419936573	1.4618713193087034	0.0832042773150461	0.7725377983118747	1	2638.68	1042.98	1.34	4.65	1517980523.5	72.32	81.59
43	vp043_Bitte_Mikrofon0	a_t_2_v	1.1636101546371764	1.2479209286330377	0.08431077399586129	0.6661158513144495	1	2400	2248.91	2.15	4.61	24508256987.48	67.21	79.88
43	vp043_Bitte_Moral0	a_t_2_v	1.0099808316727017	1.0619394837050002	0.05195865203229855	0.5569490678686494	1	4872.05	2859.02	-0.26	-1.03	-6005760847.15	70.09	77.94
43	vp043_Bitte_Praline0	a_t_2_v	0.9802785186335367	1.0529175101109112	0.07263899147737451	0.5627782507941428	1	2577.12	961.15	0.41	3.92	362677662.61	72.42	78.94
43	vp043_Bitte_Praxis0	a_t_2_v	0.7693803650109686	0.8278887651471968	0.058508400136228156	0.44319858264171247	2	2567.99	2891.17	1.81	2.25	43648168415.24	73.6	79.06
43	vp043_Bitte_Presse0	a_t_2_v	0.8978201666134988	0.9757051495747839	0.0778849829612851	0.5267950662680345	1	3197.15	2911.78	1.47	1.18	36284967290.69	75.57	82.21
43	vp043_Bitte_Prinzip0	a_t_2_v	1.067609110922518	1.1396480557931292	0.07203894487061113	0.6058435003318702	1	2775.84	737.43	1.05	7.92	420119184.83	69.03	79.89
43	vp043_Bitte_Probe0	a_t_2_v	0.9150107338530568	0.9901682952432179	0.07515756139016116	0.5326629283166895	1	3093.86	2895.04	1.41	0.99	34248597551.93	73.02	81.82
43	vp043_Bitte_Profit0	a_t_2_v	0.9711234591312606	1.0324645879787382	0.061341128847477555	0.5469028584131079	1	2835.33	971.76	1.65	5.28	1510356467.12	72.2	80.79
43	vp043_Bitte_Quadrat0	a_t_2_v	1.1796473802210874	1.2659801408359588	0.08633276061487138	0.6761564507254151	1	3892.03	2972.28	0.35	-1.23	9279269299	74.95	81.07
43	vp043_Bitte_Radio0	a_t_2_v	1.0682409097267538	1.120842313703434	0.05260140397668023	0.5867218588400571	2	3002.42	3103.49	1.19	0.15	35584782454.06	67.83	76.78
43	vp043_Bitte_Rand0	a_t_2_v	0.98712	1.042387852800339	0.05526785280033897	0.548827852800339	1	2464.83	2214.97	1.84	3.62	20038147439.89	70.94	79.7
43	vp043_Bitte_Rast0	a_t_2_v	0.87712	0.9637194278239065	0.0865994278239065	0.5251594278239065	1	2590.17	1323.75	1.11	2.82	2577743266.75	70.05	78.45
43	vp043_Bitte_Ratte0	a_t_2_v	0.8553657999784977	0.9252316652969212	0.06986586531842354	0.4975487653076724	1	3169.88	2996.87	1.39	0.78	37331639967.59	70.33	76.31
43	vp043_Bitte_Rebell0	a_t_2_v	1.1120240043802931	1.1580586891878804	0.04603468480758721	0.6020466869977338	2	2532.72	3075.02	1.58	1.19	45869341868.53	68.23	75.02
43	vp043_Bitte_Rechner0	a_t_2_v	1.2323805867081652	1.290898439712528	0.05851785300436285	0.6747081463584454	1	3440.06	2687.01	1.81	2.42	35207396097.35	72.26	80.56
43	vp043_Bitte_Rechnung0	a_t_2_v	0.97712	1.0277153540760908	0.05059535407609084	0.5391553540760908	2	3713.67	3047.91	0.99	-0.17	27944185951.91	66.42	74.93
43	vp043_Bitte_Redakteur0	a_t_2_v	1.2420511642462952	1.2850234067284003	0.04297224248210507	0.6639978246052527	1	3314.19	3190.98	0.97	-0.35	31581074873.31	68.34	76.75
43	vp043_Bitte_Regen0	a_t_2_v	1.2423725563510308	1.30712	0.06474744364896923	0.6859337218244846	2	4072.38	3144.21	0.49	-0.97	15361761395.64	71.87	81.86
43	vp043_Bitte_Regisseur0	a_t_2_u	0.826124138900947	0.8887049045679127	0.06258076566696569	0.4756428351174392	2	3477.54	3157.01	1.15	0.27	36124144622.87	62.51	74.1
43	vp043_Bitte_Reh0	a_t_2_v	0.8697531869546793	0.9447815178442487	0.0750283308895694	0.509904924366909	2	2340.78	1467.94	2.25	5.86	7114329443.01	70.78	81.15
43	vp043_Bitte_Reklame0	a_t_2_v	1.145962786107298	1.1973551541722165	0.051392368064918426	0.6243737611185675	2	3470.33	2786.99	1.39	1.3	30093491851.03	70.12	78.74
43	vp043_Bitte_Rennen0	a_t_2_v	0.6479625040632909	0.7363487727987625	0.08838626873547162	0.4123675207671171	2	3218.63	2925.28	1.52	1.22	37956032489.11	65.98	74.25
43	vp043_Bitte_Reptil0	a_t_2_v	0.8251398223628187	0.86712	0.041980177637181315	0.45455008881859066	1	1729.85	733.39	6.84	64.67	2699480439.52	69.52	81.08
43	vp043_Bitte_Rest0	a_t_2_v	0.89712	0.9588861491127093	0.06176614911270928	0.5103261491127093	2	1982.46	1285.44	3.35	15.08	7125288278.34	67.48	77.36
43	vp043_Bitte_Richter0	a_t_2_v	0.6784339087382016	0.7310767456602949	0.05264283692209326	0.3918597912911941	1	2640.42	3230.67	1.59	1.31	53759433188.24	70.19	78.54
43	vp043_Bitte_Risiko0	a_t_2_v	0.6812663645754322	0.7529947583065418	0.07172839373110962	0.4123615760188257	2	3678.95	3432.43	1.03	-0.28	41470972309.07	66.72	76.9
43	vp043_Bitte_Risotto0	a_t_2_v	0.8526957554943844	0.9257106535770597	0.07301489808267536	0.49936277582986754	1	2927.79	3285.06	1.24	0.27	44059636673.99	66.63	78.28
43	vp043_Bitte_Ritter0	a_t_2_v	0.76712	0.8136700612983339	0.046550061298333834	0.43011006129833385	2	2525.41	995.08	3.07	14.57	3023406680.59	67.39	75.02
43	vp043_Bitte_Rock0	a_t_2_v	0.9625616933273511	1.0269805231152822	0.06441882978793112	0.5456996764516067	1	1937	2282.36	2.39	5.6	28456169512.68	72.28	79.35
43	vp043_Bitte_Rohr0	a_t_2_v	0.8516243315326707	0.92712	0.07549566846732936	0.5013078342336648	1	1900.29	1119.3	1.41	6.01	1981894093.17	70.03	78.78
43	vp043_Bitte_Rolle0	a_t_2_v	1.0191118774774317	1.107567554010753	0.08845567653332131	0.5980116152720372	2	2503.66	1000.75	1.33	6.53	1331622083.58	69.15	76.57
43	vp043_Bitte_Rose0	a_t_2_v	0.7161627612225948	0.7813551581183774	0.0651923968957826	0.42327377750708	2	3934.98	3703.13	0.88	-0.68	44676098501	68.64	80.28
43	vp043_Bitte_Rost0	a_t_2_u	0.7307179306016688	0.7966620417269529	0.06594411112528409	0.4313030764261185	2	2745.03	3186.1	1.46	0.71	47255178593.75	63.68	72.86
43	vp043_Bitte_Rotation0	a_t_2_v	1.154290429557373	1.2078098949030236	0.05351946534565055	0.6306646801243371	1	2714.37	2957.97	1.39	0.63	35859750946.09	67.76	77.99
43	vp043_Bitte_Roulette0	a_t_2_v	1.29712	1.3493843157029464	0.05226431570294632	0.7008243157029463	1	4145.9	3223.06	0.84	-0.35	28039586962.6	67.26	75.79
43	vp043_Bitte_Rucksack0	a_t_2_u	0.7368275838328451	0.7837867480256532	0.0469591641928081	0.41537295610923064	2	2000.46	2388.19	2.13	3.86	29019760538.33	60.35	70.91
43	vp043_Bitte_Ruhm0	a_t_2_v	0.9698134811557583	1.0244047863394292	0.054591305183670946	0.5394980457615501	1	2674.73	2897.86	1.55	1.29	37816764053.47	72.2	81.82
43	vp043_Bitte_Ruine0	a_t_2_v	0.6818038303236226	0.7509094589742559	0.0691056286506333	0.4100075438124446	1	1072.24	1186.7	3.77	19.55	6301338769.11	70.13	81.44
43	vp043_Bitte_Schranke0	a_t_2_v	0.9491005386807735	1.0318626599830416	0.08276212130226812	0.5573123906426549	1	2340.36	2599.35	1.91	3.01	33538742602.25	72.19	76.08
43	vp043_Bitte_Schreck0	a_t_2_v	0.9455495111383764	1.030723741708916	0.08517423057053952	0.5579489861397278	1	4171.74	3034.05	0.79	-0.43	22146474974.51	68.59	79.67
43	vp043_Bitte_Schritt0	a_t_2_v	0.9670633352115988	1.049626865584042	0.08256353037244313	0.5660951979782425	1	2772.19	2927.78	1.71	1.87	42816366013.99	69.33	83.77
43	vp043_Bitte_Tracht0	a_t_2_v	0.9053753595170803	0.9979868045215364	0.09261144500445617	0.5452991247629964	1	3018.97	2870	0.97	-0.07	22972377534.15	73.48	79.04
43	vp043_Bitte_Trage0	a_t_2_v	0.9711819197020924	1.0664963514691868	0.09531443176709431	0.5809053916181406	1	5065.49	3084.45	0.31	-1.03	9092237989.96	70.67	78.98
43	vp043_Bitte_Tragoedie0	a_t_2_v	0.7092971526441202	0.7894853977146704	0.08018824507055022	0.4348368213926103	1	2770.84	2606.88	1.71	2.09	30376173181.55	73.09	80.04
43	vp043_Bitte_Traktor0	a_t_2_v	0.7610206315332356	0.82712	0.06609936846676434	0.44660968423338215	2	4252.79	3094.79	0.63	-0.88	18730313633.91	70.96	79.83
43	vp043_Bitte_Treppe0	a_t_2_v	0.8249115360499005	0.9097091100930101	0.08479757404310961	0.4972533420680599	1	3413.06	2950.61	1.25	0.72	32020048376.53	73.45	79.75
45	vp045_Bitte_Afrika0	u_t_2_v	1.4216946902157732	1.5007547333954692	0.07906004317969595	0.7899073882875826	4	2985.33	3187.32	1.48	1	47777914119.17	55.94	68.45
45	vp045_Bitte_Australien0	u_f_2_u	1.0906863928471042	1.1580632000903242	0.06737680724321993	0.612720003666772	0	2190.59	913.59	4.68	31.6	3568714469.61	56.52	66.53
45	vp045_Bitte_Befragung0	u_f_2_uv	1.0154621470460607	1.1012511995810386	0.08578905253497782	0.5935201260580082	0	2751.03	1329.14	1.58	4.23	3704569825.82	64.78	75.93
45	vp045_Bitte_Beitrag0	u_f_2_u	1.18712	1.2699301266933847	0.08281012669338472	0.6763701266933847	0	1424.51	1170.38	2.84	16.07	4551214397.38	56.22	63.37
45	vp045_Bitte_Brise0	u_t_1_u	1.3084625051045142	1.4006260832364705	0.0921635781319563	0.7463948306842134	2	4165.91	3462.76	0.72	-0.85	29872472808.41	64.17	72.17
45	vp045_Bitte_Brunnen0	u_f_2_uv	1.4794888003988018	1.553442050402742	0.07395325000394015	0.8136976502033411	0	2183.01	2346.41	2.2	4.81	28447086459.61	66.46	75.95
45	vp045_Bitte_Charakter1	u_f_2_u	1.01712	1.0979559329286914	0.0808359329286914	0.5893959329286914	0	4042.67	2874.84	0.69	-0.41	16485994093.44	59.59	66.44
45	vp045_Bitte_Chronologie0	u_f_2_u	1.1804596482775684	1.2472996461296522	0.06683999785208372	0.6570698219908679	0	2556.5	2824.08	1.8	2.09	40591661341.8	55.65	69.25
45	vp045_Bitte_Diaphragma0	u_f_2_uv	1.5329985673272242	1.6173286412697145	0.08433007394249037	0.8508293576061025	0	4469.99	1763.81	-0.04	1.33	-216912960.65	63.32	71.77
45	vp045_Bitte_Draht0	u_f_2_v	1.1257543748971979	1.234389755501022	0.10863538060382405	0.671512568052423	0	2719.41	2709.86	1.74	2.07	34541079763.21	65.59	75.24
45	vp045_Bitte_Dramatik0	u_f_2_u	1.0938762592728983	1.154657251667347	0.060780992394448674	0.6077191220308978	0	3872.27	3330.36	0.93	-0.42	34494167729.51	58.33	65.21
45	vp045_Bitte_Dressur0	u_f_2_u	0.9443063289166972	1.0263891265284169	0.08208279761171966	0.5542359620700683	0	4605.27	3747.97	0.63	-1.15	32948726953.12	59.46	70.72
45	vp045_Bitte_Einschraenkung0	u_f_2_u	1.0965001448064575	1.1659176760592125	0.06941753125275496	0.6176676036559837	0	4941.73	2880.15	-0.35	-1.25	-8423069529.99	54.64	62.98
45	vp045_Bitte_Euro0	u_t_2_v	1.237297816723783	1.3240368010775105	0.08673898435372762	0.7053878927156191	2	3470.44	3364.44	1.02	-0.3	38850236162.94	60.67	72.78
45	vp045_Bitte_Express0	u_f_2_u	1.3366057914855844	1.3949851566242235	0.05837936513863906	0.7266822608814313	0	2509.44	1623.6	1.82	3.39	7803635383.17	57.86	66.28
45	vp045_Bitte_Fortschritt0	u_f_2_u	1.2599736167159319	1.3414010392024618	0.0814274224865299	0.7114142308444958	0	3337.97	3421.19	1.04	-0.29	41802181637.9	55.86	63.49
45	vp045_Bitte_Fracht0	u_t_2_u	1.06712	1.1459556701931097	0.07883567019310966	0.6123956701931097	2	2936.99	2220.17	1.71	3.33	18760821951.56	53.9	67
45	vp045_Bitte_Frage0	u_f_2_u	1.16712	1.2573958759799337	0.0902758759799338	0.6738358759799338	0	2182.78	2596.18	2.23	4.11	39025369556.98	55.14	66.69
45	vp045_Bitte_Fragment0	u_f_2_u	1.0372580648136307	1.0959483853463685	0.058690320532737816	0.5773193529395532	0	2995.48	3247.02	1.27	0.26	43459321844.45	55.01	67.45
45	vp045_Bitte_Fraktion0	u_t_2_uv	1.2642454823477265	1.33712	0.0728745176522736	0.7049972588261368	3	3667.51	3356.2	0.81	-0.65	30752098215.55	62.52	75.59
45	vp045_Bitte_Franken0	u_f_2_uv	1.07712	1.1626244344629724	0.08550443446297229	0.6240644344629723	0	2722.44	3080.95	1.52	0.88	44367244178.02	61.47	74.94
45	vp045_Bitte_Franzose0	u_f_2_u	1.298258135033693	1.3502743640001442	0.052016228966451195	0.7011452964832977	0	2934.54	2920.86	1.47	1.34	36518226393.65	62.41	69.33
45	vp045_Bitte_Fratze0	u_f_2_u	1.0795926911821778	1.1330537882132947	0.0534610970311169	0.5932574426222058	0	7534.78	3703.25	-0.78	-0.97	-39373540857.75	60.58	68.83
45	vp045_Bitte_Fremder0	u_f_2_u	0.9683784232367045	1.0257230276219425	0.05734460438523792	0.5415338160035902	0	4468.94	3342.26	0.76	-0.66	28442070216.25	58.19	68.56
45	vp045_Bitte_Frequenz0	u_f_2_u	0.9928397096716486	1.0364058820555129	0.04356617238386429	0.5399860272196886	0	3831.14	1458.12	-0.02	2.26	-72757145.48	60.83	69.32
45	vp045_Bitte_Freund0	u_f_2_uv	1.076402697320344	1.1723018396964537	0.09589914237610975	0.6341004910362817	0	2158.2	2544.43	2.02	3.33	33317235420.79	63.19	73.72
45	vp045_Bitte_Friseur0	u_f_2_u	1.05712	1.1265402589132976	0.0694202589132975	0.5979802589132975	0	1964.32	2394.56	2.15	4.06	29451794539.77	53.15	64.92
45	vp045_Bitte_Frist0	u_t_2_u	0.9434816773215291	1.0219785300905977	0.07849685276906859	0.5502376914298331	2	1660.52	1817.53	3.65	13.49	21899579630.7	59.13	69.04
45	vp045_Bitte_Frosch0	u_f_2_u	1.02712	1.1161619515913153	0.08904195159131523	0.6026019515913152	0	3329.81	2964.63	1.19	0.52	31070345345.78	55.44	70.05
45	vp045_Bitte_Gefrierfach0	u_f_2_u	1.0579167399577043	1.1362130830751707	0.07829634311746636	0.6072547130963185	0	2343.57	694.91	0.38	1.94	128380556.86	49.44	59.66
45	vp045_Bitte_Gericht0	u_f_2_v	1.1473721234448495	1.2259143386704898	0.07854221522564031	0.6522282769480651	0	3971.39	2431.25	1.05	0.78	15060354855.26	61.25	69.96
45	vp045_Bitte_Gluecksbringer0	u_f_2_u	1.334871325880649	1.3790185096049066	0.04414718372425752	0.711582846664582	0	2112.02	651.13	3.99	34.03	1102353874.31	51.09	60.18
45	vp045_Bitte_Groesse0	u_f_2_u	1.076958558263011	1.1818647108828655	0.10490615261985448	0.64338543175136	0	3708.11	3112.33	1.08	-0.1	32605823033.38	56.82	67.98
45	vp045_Bitte_Gruppe0	u_f_2_u	0.8383957301598957	0.92712	0.0887242698401044	0.5079221349200522	0	2190.04	718.46	0.84	7.45	311270735.99	57.29	69.58
45	vp045_Bitte_Gruss0	u_f_2_u	0.97712	1.100694411897258	0.12357441189725793	0.6121344118972579	0	2470.16	1601.47	2.1	5.24	8630438436.17	54.19	68.82
45	vp045_Bitte_Heuschrecke0	u_f_2_u	0.96712	1.020946523756341	0.053826523756341116	0.5373865237563411	0	4656.8	3224.05	0.55	-1.16	18370273841.13	60.23	67.99
45	vp045_Bitte_Kobra0	u_f_2_v	1.4690398770846396	1.5450256257481207	0.07598574866348118	0.810505687205801	0	4525.08	4003.67	0.49	-1.43	31449994288.73	59.13	68.64
45	vp045_Bitte_Kontrolle0	u_f_2_u	1.4598189184183956	1.5488585184919492	0.0890396000735536	0.8189490592827514	0	4144.21	2755.2	0.84	0.39	17647265070.6	52.66	66.12
45	vp045_Bitte_Kostprobe0	u_f_2_u	1.5681120208072392	1.629878641017349	0.0617666202101097	0.8458226306137293	0	2072.79	1132	2.49	8.75	3612681301.89	59.03	70.53
45	vp045_Bitte_Kratzer0	u_f_2_u	1.0872647685062047	1.14712	0.059855231493795236	0.6034876157468976	0	2508.14	3007.55	1.68	1.66	45695594105.71	56.41	69.74
45	vp045_Bitte_Krawatte0	u_f_2_uv	0.84712	0.8967232375122628	0.04960323751226281	0.4731632375122628	0	4060.88	3259.4	0.76	-0.91	26419738071.73	67.47	79.3
45	vp045_Bitte_Kredit0	u_f_2_u	0.7435145037892784	0.8395877652970366	0.09607326150775819	0.4678305134023974	0	2492.39	1812.44	1.73	2.89	10309444867.18	59.84	68.5
45	vp045_Bitte_Krug0	u_f_2_u	1.33712	1.416805225858875	0.07968522585887494	0.748245225858875	0	2773.52	2716.82	1.51	1.25	30235311713.8	63.52	73.73
45	vp045_Bitte_Mantra0	u_f_2_uv	1.528633479839376	1.6141202654450348	0.08548678560565892	0.8498035255253469	0	2148.99	662.17	1.38	6.32	401365020.49	60.76	71.1
45	vp045_Bitte_Membran0	u_f_2_v	1.3067628756075231	1.39712	0.09035712439247678	0.7437385621962384	0	3999.14	3014.74	0.82	-0.34	22373683451.8	67.41	77.64
45	vp045_Bitte_Mikrofon0	u_f_2_uv	0.52712	0.5991862560850794	0.07206625608507933	0.33562625608507934	0	1159.11	1000.05	4.21	26.34	4210960261.2	64.48	69.33
45	vp045_Bitte_Moral0	u_f_2_uv	1.0809331869775842	1.2043147692589684	0.12338158228138418	0.6638481757701763	0	3717.32	3223.6	0.98	-0.22	32955800671.34	63.13	74.08
45	vp045_Bitte_Praline0	u_f_2_u	1.0030393937078188	1.0835360101080835	0.08049661640026473	0.5820163132541741	0	2489.31	2893.43	1.78	2.04	43198071957.12	62.15	72.81
45	vp045_Bitte_Praxis0	u_f_2_u	0.98712	1.03712	0.050000000000000044	0.54356	0	2832.44	3138.86	1.45	0.63	44857180928.48	57.99	70.99
45	vp045_Bitte_Presse0	u_f_2_u	1.21712	1.3192782026869083	0.10215820268690834	0.7107182026869083	0	3646.1	3249.52	0.99	-0.39	33923716529.51	55.92	69.3
45	vp045_Bitte_Prinzip0	u_f_2_u	0.950860318929287	1.0193808624717842	0.06852054354249715	0.5439507030071407	0	2272.73	823.35	2.03	7.94	1132612334.26	56.67	65.03
45	vp045_Bitte_Probe0	u_f_2_uv	1.33712	1.426190819332522	0.08907081933252181	0.7576308193325219	0	2903.86	2974.27	1.48	1.05	38969464067.84	62.14	72.2
45	vp045_Bitte_Profit0	u_f_2_uv	1.13712	1.218727162793457	0.08160716279345714	0.6501671627934571	0	2768.76	2948.12	1.68	1.8	42923539777.72	63.39	75.04
45	vp045_Bitte_Quadrat0	u_f_2_uv	1.2862554209927346	1.3609805151508474	0.07472509415811279	0.7178528046544801	0	4441.35	3247.3	0.72	-0.77	24651985723.53	62.98	73.48
45	vp045_Bitte_Radio0	u_f_2_v	0.9012179295219617	0.9912278438182203	0.0900099142962586	0.5406188790572395	0	3108.14	3054.73	1.11	0.03	31587555417.87	60.99	72.51
45	vp045_Bitte_Rand0	u_f_2_u	1.3858140938224475	1.4698762479585532	0.08406215413610574	0.7769692010473295	0	3958.48	3524.56	1.01	-0.49	44140849784.5	58.82	69.78
45	vp045_Bitte_Rast0	u_f_2_v	0.9040662545273132	0.9875561933918822	0.08348993886456901	0.5355230661282255	0	4232.52	3290.38	0.91	-0.5	32448786665.42	59.71	68.53
45	vp045_Bitte_Ratte0	u_f_2_u	0.9794533285749205	1.0702800148048919	0.09082668622997137	0.5805533505174316	0	3590.56	2889.99	1.08	0.26	26059343255.87	55.73	65.96
45	vp045_Bitte_Rebell0	u_f_2_v	1.1635882569773743	1.264849446994014	0.10126119001663958	0.6830553185053267	0	3680.14	1545.75	0.62	2.17	2291948421.77	63.96	76.13
45	vp045_Bitte_Rechner0	u_f_2_vu	1.3706366638765584	1.45712	0.08648333612344161	0.7718016680617208	0	2843.05	3105.57	1.46	0.93	43869390257.07	55.65	70.08
45	vp045_Bitte_Rechnung0	u_f_2_u	0.9103232013711055	0.973858305896656	0.06353510452555056	0.5186967052111033	0	6969.53	1022.75	-0.64	6.42	-682188401.81	60.8	66.32
45	vp045_Bitte_Redakteur0	u_f_2_vu	1.0610926652932713	1.14731895853321	0.08622629323993869	0.6167726258865743	0	5144.43	3091.27	-0.3	-1.4	-8805467107.93	59.84	71.72
45	vp045_Bitte_Regen0	u_f_2_v	1.1216328055047884	1.2436391807204175	0.12200637521562907	0.6828227779680233	0	4122.71	3405.32	0.75	-0.83	29740306068.82	57.68	71.48
45	vp045_Bitte_Regisseur0	u_f_2_v	0.9559355542822265	1.0379592320918196	0.08202367780959308	0.5599914549507063	0	3404.34	2903.65	1.19	0.24	29083323490.36	62.86	72.67
45	vp045_Bitte_Reh0	u_t_2_vu	1.0529515956275752	1.1788803789548317	0.12592878332725643	0.652404581141044	1	2477.87	2832.22	1.73	1.88	39381208764.67	59.61	70.25
45	vp045_Bitte_Reklame0	u_f_2_u	1.082469276060851	1.143657771961664	0.0611884959008131	0.6024231339312386	0	3082.85	2918.44	1.68	1.59	41835934005.36	62.03	71.11
45	vp045_Bitte_Rennen0	u_f_2_v	0.9687772712460814	1.0564763041770862	0.08769903293100478	0.5720876685540455	0	2787.3	2828.76	1.72	2.02	38952072754.97	59.66	69.18
45	vp045_Bitte_Reptil0	u_f_2_u	1.0317486754666034	1.1236023300973428	0.09185365463073936	0.6077279923640411	0	2967.61	2600.52	1.5	1.45	26295764482.56	60.34	70.22
45	vp045_Bitte_Rest0	u_t_2_vu	0.8315013065758764	0.9312558134594376	0.09975450688356124	0.5155051601714995	1	2548.57	2018.06	1.63	2.4	13365001924.35	56.66	68.72
45	vp045_Bitte_Richter0	u_f_2_vu	1.0218271504606877	1.1273858271373514	0.10555867667666363	0.6164722519070075	0	2969.68	3090.52	1.37	0.49	40461818043.11	56.04	69.55
45	vp045_Bitte_Risiko0	u_t_2_v	0.923890647576327	1.010786915897065	0.08689626832073805	0.5488415921089016	1	3591.2	2032.94	1.01	1.26	8508772036.13	62.23	73.55
45	vp045_Bitte_Risotto0	u_f_2_v	1.3611295490277113	1.4249691208878237	0.06383957186011235	0.744404346373968	0	4548.32	1384.67	1.49	4.31	3953045825.39	60.93	71.43
45	vp045_Bitte_Ritter0	u_f_2_vu	0.9852868766076689	1.069188501809852	0.08390162520218303	0.5765450635060174	0	2826.76	2850.65	1.6	1.49	37101633996.75	58.74	71.48
45	vp045_Bitte_Rock0	u_f_2_u	0.7300695904274864	0.8105436134510074	0.08047402302352102	0.44550881823726424	0	2794.38	1987.68	0.69	0.3	5386784309.12	59.9	69.25
45	vp045_Bitte_Rohr0	u_f_2_v	1.01712	1.11712	0.09999999999999987	0.6085599999999999	0	4004.62	3641.98	0.76	-0.96	36795500074.11	62.57	72.94
45	vp045_Bitte_Rolle0	u_f_2_vu	0.8845650787539786	1.0057190496923292	0.12115397093835056	0.5634365103153398	0	2441.41	2723.64	1.78	2.07	35948689686.21	59.85	73.72
45	vp045_Bitte_Rose0	u_f_2_v	1.3869358692063618	1.4694011932286088	0.08246532402224704	0.775933258625428	0	4131.3	3538.67	0.91	-0.61	40306464539.79	58.15	66.58
45	vp045_Bitte_Rost0	u_f_2_v	0.8954504965064131	0.9842137236764513	0.08876322717003826	0.5364884754232448	0	4525.49	3564.93	0.62	-1.14	27952935500.64	61.54	74.58
45	vp045_Bitte_Rotation0	u_f_2_v	0.8805556992165466	0.9634378797086111	0.08288218049206442	0.5231600301003377	0	2795.82	2759.08	1.68	1.85	35388375411.46	60.91	74.11
45	vp045_Bitte_Roulette0	u_f_2_u	0.9247686016384828	1.0133873207066662	0.0886187190681833	0.5510030198874247	0	5171.63	3595.76	0.26	-1.47	12195067900.56	59.11	67.14
45	vp045_Bitte_Rucksack0	u_f_2_v	1.0771659951223815	1.164990698114239	0.08782470299185752	0.6264077005530483	0	3879.06	3529.94	0.85	-0.89	37311642824	64.14	73.02
45	vp045_Bitte_Ruhm0	u_f_2_v	1.0093696025647338	1.1230496209296277	0.11368001836489383	0.6183648196472608	0	2016.83	1312	1.99	7.33	4489521823.27	62.66	75.03
45	vp045_Bitte_Ruine0	u_f_2_v	0.8386095921211548	0.9262455358811277	0.08763594375997286	0.5069407398205503	0	2117.75	2274.09	2.25	4.38	26442909933.19	63.94	73.79
45	vp045_Bitte_Schranke0	u_f_2_u	1.1448659657950264	1.2286113796835803	0.08374541388855383	0.656178396786067	0	2321.8	2838.54	1.76	2.08	40338889020.17	57.59	67.71
45	vp045_Bitte_Schreck0	u_t_2_u	1.0261056358580627	1.1198575833510347	0.093751947492972	0.6068047654220033	1	3482.31	3306.62	1.08	-0.12	38909481402.08	55.5	64.35
45	vp045_Bitte_Schritt0	u_t_2_u	1.2750372755803179	1.3711800157740583	0.09614274019374047	0.7336613779838994	3	2852.88	3304.47	1.44	0.67	52099726216.7	54.57	67.08
45	vp045_Bitte_Tracht0	u_f_2_u	1.065871640041779	1.1423958635455995	0.0765242235038206	0.6094600435247101	0	4022.75	3775.97	0.75	-1.02	40594930856.32	58.23	69.98
45	vp045_Bitte_Trage0	u_f_2_u	0.9359071170519933	1.0306117435900095	0.09470462653801626	0.5626581850640129	0	2625.49	1058.66	2.6	13.81	3088300280.05	64.2	73.54
45	vp045_Bitte_Tragoedie0	u_f_2_u	1.2307173075836928	1.3198560666107035	0.08913875902701074	0.7044974128188571	0	2312.03	2753.8	1.8	2.11	37637926875.41	59.35	71.47
45	vp045_Bitte_Traktor0	u_f_2_u	0.9431760859940104	1.0126215402185261	0.06944545422451576	0.5410334972215209	0	3862.97	3352.7	0.96	-0.3	36053895223.51	60.1	68.39
45	vp045_Bitte_Treppe0	u_f_2_u	0.810482034523758	0.899742294082298	0.08926025955854	0.494501276820419	0	2884	1975.97	2.06	2.84	15877031560.17	60.02	70.81
45	vp045_Bitte_Tresor0	u_f_2_u	1.551646749901687	1.6327801886014235	0.08113343869973644	0.85695681365058	0	4964.02	3360.89	0.36	-1.02	13759464378.07	57.61	64.88
45	vp045_Bitte_Trikot0	u_f_2_u	0.9894331734434729	1.057377769424588	0.06794459598111513	0.5626611827028516	0	3248.12	2714.99	1.5	1.53	30088774080.97	61.14	68.44
45	vp045_Bitte_Trompete0	u_f_2_u	0.9873531883503633	1.0448236217824716	0.057470433432108226	0.5511470276072898	0	2398.06	2328.94	1.91	2.96	24150013565.96	63.13	75.75
